id,num_orders
1028232,172.87648
1127204,219.41031
1212707,162.74725
1082698,36.47265
1400926,31.050104
1284113,206.45204
1197966,174.35014
1132739,198.26021
1057981,80.04816
1095932,82.55219
1454421,98.11962
1149765,175.77382
1166964,340.73083
1010949,303.22833
1409575,22.618776
1181616,22.886703
1456020,261.83017
1264395,113.768936
1472931,57.43662
1412015,99.1266
1461229,114.07912
1014564,121.78945
1485914,41.75418
1345389,64.576775
1006833,82.49926
1174921,21.845575
1175393,21.329554
1152412,24.875938
1497398,20.364399
1363486,21.473557
1366766,23.923271
1192413,20.813257
1319547,264.35638
1337684,60.506615
1479766,170.52448
1460444,1160.2135
1139730,821.7763
1115056,427.89893
1335827,93.267296
1385333,570.9034
1096323,679.80743
1230693,1010.2408
1027016,133.66156
1181520,84.45189
1306234,156.09029
1271440,920.097
1269834,463.57492
1176823,846.8534
1193098,96.328964
1034878,93.52528
1010243,205.5301
1451807,224.9081
1016845,156.35876
1198021,164.85532
1413802,66.193146
1231223,138.09268
1274226,485.26297
1425142,341.32666
1211593,166.7026
1419190,50.905174
1180223,55.582905
1194932,120.770485
1323477,184.47379
1371595,187.75984
1171521,180.20474
1052384,163.85898
1060921,106.26703
1261811,84.53799
1246502,205.4046
1497466,274.87024
1232717,59.308872
1136112,46.740887
1196334,423.88486
1349533,312.0993
1463406,251.56943
1447686,158.54207
1336105,128.11192
1012855,518.1598
1180646,464.3738
1062490,163.52803
1098228,1379.9402
1101375,874.32263
1400016,578.8045
1439889,42.364265
1408468,92.02633
1044490,80.244896
1290002,654.3286
1190633,743.2794
1040430,1129.643
1049366,108.66602
1224120,133.1771
1293810,219.1974
1197335,838.2989
1323989,596.7035
1129467,759.2734
1229328,84.998505
1164395,70.61827
1217722,136.84573
1171266,193.18661
1024905,118.937805
1343027,161.21608
1141892,57.26469
1302404,86.96262
1170447,623.0021
1140772,516.23865
1103484,221.40877
1387134,26.665306
1117711,25.404678
1472121,27.048227
1289523,427.4038
1091114,515.16943
1043572,549.31964
1103283,104.64441
1265051,108.01242
1168741,99.369095
1052776,95.61962
1206564,130.61946
1302153,314.61972
1083754,58.314274
1097952,52.471413
1251605,48.50321
1333032,504.84348
1086936,309.22034
1088412,156.65056
1236400,38.554054
1244516,53.342148
1380381,48.447132
1495062,629.12933
1439647,261.59418
1019214,397.39603
1316160,569.303
1022008,627.82605
1138248,192.53891
1052922,34.845352
1181474,62.23304
1046475,41.044697
1216688,253.42346
1067565,455.08572
1008328,388.75034
1430287,154.6227
1406716,182.06319
1105380,162.10619
1248694,751.1826
1252163,291.78543
1443474,386.6766
1033716,47.913025
1300295,49.27305
1311882,40.481457
1257968,71.01491
1226362,266.047
1030655,213.604
1210527,63.71007
1278927,38.46027
1232239,54.22243
1133067,365.2109
1382522,400.05038
1219136,294.15808
1498130,23.904593
1251629,34.767315
1032092,24.664541
1249865,105.43824
1207630,128.79366
1144733,182.90671
1436768,58.010063
1148964,45.96196
1237346,186.87772
1206015,79.62521
1105113,164.83354
1430481,29.560516
1001589,54.041824
1224132,48.76662
1074380,477.3025
1097109,403.97684
1211246,211.96748
1390579,276.82272
1473058,282.24985
1186964,115.675865
1222837,38.184387
1342393,73.10814
1170472,136.19975
1170791,277.60526
1046653,290.19336
1195179,145.42361
1332509,139.90248
1438300,155.15839
1435748,728.7321
1052668,235.38493
1227060,370.73898
1342252,54.315773
1143109,43.9215
1394807,44.50477
1448374,64.3309
1028680,126.83916
1079691,100.15352
1402079,41.883495
1424446,65.01133
1133297,322.74026
1076214,487.5738
1173823,349.97208
1488584,23.940035
1072892,24.682377
1277491,24.008299
1290868,159.61055
1048888,216.48608
1138141,246.64095
1473125,47.93678
1196726,34.5979
1179278,27.80099
1282305,75.591736
1359903,61.274986
1355143,88.716
1095889,34.18319
1250665,59.802006
1426610,46.887547
1390104,424.85413
1051519,425.06873
1337584,156.82005
1332667,2354.3052
1075942,1946.926
1109804,775.661
1316684,92.18628
1248315,159.46547
1113611,125.29445
1110867,769.13354
