id,num_orders
1028232,174.3769
1127204,164.02635
1212707,145.81253
1082698,39.495937
1400926,34.12128
1284113,183.75003
1197966,192.99731
1132739,171.85323
1057981,89.31218
1095932,76.51124
1454421,100.604454
1149765,165.65141
1166964,288.63794
1010949,242.9758
1409575,18.936157
1181616,22.553452
1456020,239.93982
1264395,103.978546
1472931,61.685116
1412015,103.39612
1461229,93.94763
1014564,107.88173
1485914,66.47266
1345389,95.63841
1006833,125.25622
1174921,20.893482
1175393,18.990421
1152412,23.8663
1497398,18.717869
1363486,19.724003
1366766,24.870739
1192413,20.64865
1319547,206.40527
1337684,71.22904
1479766,138.96257
1460444,1371.1909
1139730,659.771
1115056,426.917
1335827,102.50963
1385333,509.3052
1096323,679.3674
1230693,946.28143
1027016,162.38911
1181520,99.5938
1306234,150.95123
1271440,947.81683
1269834,463.78342
1176823,763.8089
1193098,102.859474
1034878,92.355804
1010243,155.1007
1451807,210.8607
1016845,140.89719
1198021,134.436
1413802,88.719765
1231223,127.908485
1274226,515.19006
1425142,358.71042
1211593,193.25267
1419190,45.870014
1180223,50.566994
1194932,126.37497
1323477,171.84618
1371595,174.7439
1171521,161.38374
1052384,178.72047
1060921,113.12212
1261811,125.05582
1246502,222.28519
1497466,336.00955
1232717,45.862797
1136112,43.22606
1196334,449.477
1349533,292.96823
1463406,247.30786
1447686,158.5002
1336105,121.76872
1012855,560.0699
1180646,523.77924
1062490,214.83621
1098228,1185.1802
1101375,770.82025
1400016,504.37738
1439889,46.066444
1408468,99.88959
1044490,87.9092
1290002,607.4074
1190633,711.7384
1040430,898.002
1049366,113.177315
1224120,139.25648
1293810,216.49124
1197335,808.11975
1323989,526.56995
1129467,725.2303
1229328,71.468895
1164395,65.10067
1217722,103.9612
1171266,148.00192
1024905,103.22031
1343027,132.10732
1141892,52.69062
1302404,77.13405
1170447,627.45105
1140772,413.03265
1103484,231.41838
1387134,24.699053
1117711,24.645847
1472121,25.59779
1289523,392.3769
1091114,435.5392
1043572,490.4723
1103283,150.95743
1265051,141.67274
1168741,115.28578
1052776,137.70119
1206564,182.51553
1302153,348.61682
1083754,48.497078
1097952,40.560448
1251605,40.496586
1333032,494.84573
1086936,243.88992
1088412,156.83351
1236400,35.054535
1244516,65.52453
1380381,51.773907
1495062,522.4041
1439647,335.11145
1019214,387.00677
1316160,556.599
1022008,555.08636
1138248,188.84836
1052922,37.832363
1181474,74.29272
1046475,45.083485
1216688,274.5348
1067565,513.36584
1008328,410.78882
1430287,163.38718
1406716,159.3763
1105380,165.40303
1248694,692.9167
1252163,288.29968
1443474,339.15817
1033716,64.79979
1300295,51.726418
1311882,51.761787
1257968,66.31638
1226362,253.94458
1030655,206.46394
1210527,79.200874
1278927,38.048565
1232239,51.207165
1133067,338.00928
1382522,360.11765
1219136,287.05646
1498130,26.232916
1251629,36.795998
1032092,26.481663
1249865,145.08728
1207630,164.70877
1144733,201.48358
1436768,51.489902
1148964,39.306873
1237346,221.99484
1206015,68.296
1105113,149.20277
1430481,32.42003
1001589,61.216663
1224132,50.11032
1074380,443.53094
1097109,485.5259
1211246,248.03098
1390579,292.53897
1473058,287.28842
1186964,98.077896
1222837,43.138897
1342393,82.49639
1170472,149.90149
1170791,313.24374
1046653,272.97174
1195179,122.24794
1332509,126.39853
1438300,132.04219
1435748,701.5588
1052668,234.801
1227060,334.21603
1342252,72.97965
1143109,53.173332
1394807,57.629948
1448374,57.67536
1028680,128.23618
1079691,98.522255
1402079,39.142185
1424446,62.088337
1133297,309.4671
1076214,441.7807
1173823,326.74524
1488584,23.859411
1072892,24.711706
1277491,25.170994
1290868,201.59535
1048888,243.57578
