id,num_orders
1028232,286.90704
1127204,311.8531
1212707,270.20145
1082698,118.14589
1400926,103.821396
1284113,417.29163
1197966,266.82428
1132739,382.31732
1057981,183.6584
1095932,181.16454
1454421,266.68042
1149765,303.44373
1166964,420.01096
1010949,258.26154
1409575,232.56541
1181616,165.15178
1456020,405.6684
1264395,422.4238
1472931,477.82144
1412015,123.41336
1461229,150.96196
1014564,178.28722
1485914,312.03577
1345389,375.9513
1006833,365.0295
1174921,294.7087
1175393,193.55147
1152412,199.7783
1497398,164.42816
1363486,122.92747
1366766,231.945
1192413,223.60948
1319547,461.72952
1337684,223.8682
1479766,700.9034
1460444,2262.2234
1139730,1165.2505
1115056,591.8389
1335827,348.18304
1385333,897.9571
1096323,902.32135
1230693,1707.9978
1027016,483.42572
1181520,291.11655
1306234,563.4063
1271440,1757.6913
1269834,1301.2468
1176823,1137.8868
1193098,705.0082
1034878,474.60876
1010243,293.10434
1451807,413.5407
1016845,281.97327
1198021,498.74063
1413802,545.76184
1231223,765.2051
1274226,1372.685
1425142,1066.625
1211593,941.6192
1419190,291.19513
1180223,335.82712
1194932,133.9403
1323477,181.477
1371595,208.14023
1171521,475.03693
1052384,478.81793
1060921,284.11478
1261811,469.03
1246502,681.67096
1497466,778.7444
1232717,813.37506
1136112,500.92978
1196334,812.9404
1349533,861.8024
1463406,711.16943
1447686,694.03735
1336105,791.70404
1012855,963.4684
1180646,1052.8762
1062490,922.8168
1098228,1977.0859
1101375,1373.161
1400016,948.49725
1439889,311.19995
1408468,330.5369
1044490,312.0545
1290002,1020.09393
1190633,957.9583
1040430,1720.9424
1049366,592.5596
1224120,553.5386
1293810,826.1
1197335,1799.0057
1323989,1287.9359
1129467,1256.6566
1229328,987.64215
1164395,820.63837
1217722,402.75183
1171266,710.42316
1024905,946.82666
1343027,565.53644
1141892,767.77594
1302404,883.2093
1170447,1358.7205
1140772,1453.9769
1103484,1626.9519
1387134,283.22137
1117711,423.43497
1472121,283.6145
1289523,510.9011
1091114,742.05237
1043572,778.63525
1103283,481.12677
1265051,462.33252
1168741,386.27008
1052776,857.8509
1206564,973.1785
1302153,1104.0353
1083754,995.9908
1097952,933.1187
1251605,722.9942
1333032,1126.5322
1086936,1215.4614
1088412,944.2351
1236400,371.11713
1244516,840.6675
1380381,1000.52045
1495062,1057.9773
1439647,958.073
1019214,1393.7188
1316160,1332.7423
1022008,1095.4087
1138248,411.24548
1052922,168.4544
1181474,205.08301
1046475,156.85506
1216688,506.70508
1067565,724.48334
1008328,1021.4909
1430287,470.685
1406716,443.96725
1105380,492.3997
1248694,1938.7495
1252163,1079.39
1443474,811.04706
1033716,764.1123
1300295,483.69345
1311882,509.33582
1257968,221.01657
1226362,710.10175
1030655,599.68115
1210527,322.91174
1278927,403.1667
1232239,573.42017
1133067,964.55457
1382522,1421.0712
1219136,1595.3088
1498130,138.85553
1251629,321.6588
1032092,160.74667
1249865,833.0303
1207630,826.7163
1144733,1038.2189
1436768,701.4818
1148964,447.1618
1237346,661.8235
1206015,431.67303
1105113,737.13025
1430481,296.48117
1001589,857.23834
1224132,878.3035
1074380,928.15216
1097109,1137.0408
1211246,943.5883
1390579,621.36646
1473058,451.67944
1186964,184.72482
1222837,171.82922
1342393,207.44724
1170472,328.1694
1170791,469.40878
1046653,568.8908
1195179,267.5121
1332509,238.69562
1438300,243.3567
1435748,1177.9185
1052668,652.01013
1227060,585.1695
1342252,392.83386
1143109,266.12085
1394807,262.67203
1448374,171.606
1028680,349.6315
1079691,334.36142
1402079,303.17615
1424446,506.17645
1133297,634.6511
1076214,1187.4905
1173823,1143.6921
1488584,133.094
1072892,165.03401
1277491,146.62598
1290868,514.4291
1048888,507.0698
1138141,596.76984
1473125,310.78458
1196726,257.46082
1179278,194.751
1282305,207.61833
1359903,272.48718
1355143,338.00058
1095889,257.6169
1250665,338.08456
1426610,313.92575
1390104,572.82495
1051519,662.44995
1337584,537.2127
1332667,4135.5254
1075942,3176.0017
1109804,1543.7709
1316684,509.7496
1248315,549.6776
1113611,494.6117
1110867,1494.185
1247289,1568.4631
1022953,2789.3523
1160081,798.45355
1120430,655.4197
1487280,1181.797
1020081,3861.3416
1329551,2721.5193
1137610,2332.421
1072530,1589.9777
1115708,1336.4811
1203532,1040.9642
1494216,1416.0056
1116374,1416.6836
1032497,917.6626
1413930,873.6396
1136118,878.3312
1254872,1848.9897
1398257,2331.189
1364001,2236.2783
1369843,2120.0217
1379360,530.6189
1442044,800.7221
1285290,509.70197
1129707,730.6726
1086750,1114.1879
1147262,1130.0055
1025605,653.22595
1414158,667.7099
1082079,466.30405
1467510,1132.5392
1374892,1573.4701
1171352,1965.5532
1213246,1789.3271
1279131,1445.5913
1256386,1655.5366
1234220,1744.5967
1008206,2178.2246
1267686,1932.3997
1470186,591.62476
1233312,1425.5071
1279379,1613.719
1431703,2465.8252
1339938,1780.0258
1010552,1620.2382
1237947,1642.0142
1175098,1152.5066
1066074,546.43054
1045918,200.5254
1226081,161.19318
1148633,618.7923
1441429,533.69666
1291804,1061.264
1305194,356.62955
1327840,325.72427
1320801,493.99487
1467101,937.2918
1473989,758.9599
1466330,666.1653
1390856,232.80086
1120639,463.62265
1279275,327.7794
1166120,355.07407
1128404,430.84595
1252491,521.50116
1328056,917.7261
1452353,797.3
1353276,949.5394
1297182,176.09949
1469299,174.03908
1129687,251.09724
1362599,389.10846
1245170,693.19464
1098570,216.52904
1452600,172.19043
1194207,172.8985
1023619,490.64514
