id,num_orders
1028232,194.67673
1127204,188.55853
1212707,134.4987
1082698,39.37371
1400926,34.046627
1284113,192.93051
1197966,199.48569
1132739,203.05386
1057981,94.31533
1095932,89.00396
1454421,110.639046
1149765,198.61438
1166964,283.72083
1010949,289.29202
1409575,23.395117
1181616,22.580435
1456020,275.24063
1264395,113.42795
1472931,68.6813
1412015,102.99272
1461229,98.218254
1014564,102.60651
1485914,56.083954
1345389,73.080956
1006833,109.21041
1174921,18.843584
1175393,17.547283
1152412,24.761152
1497398,20.83529
1363486,20.292154
1366766,24.686714
1192413,21.172136
1319547,208.32501
1337684,79.33335
1479766,147.9433
1460444,1539.0837
1139730,837.5953
1115056,385.48972
1335827,95.81817
1385333,526.6518
1096323,699.99524
1230693,944.81836
1027016,137.28546
1181520,101.33381
1306234,164.102
1271440,906.42114
1269834,478.11615
1176823,739.6911
1193098,97.3697
1034878,86.68776
1010243,174.84059
1451807,225.49731
1016845,145.13107
1198021,160.76515
1413802,90.417725
1231223,119.73856
1274226,512.16
1425142,333.12537
1211593,194.5624
1419190,43.926506
1180223,48.387707
1194932,128.75687
1323477,162.1498
1371595,169.81422
1171521,163.48538
1052384,161.85547
1060921,100.12597
1261811,110.0328
1246502,206.72726
1497466,304.19083
1232717,49.375923
1136112,43.077343
1196334,406.44385
1349533,329.2913
1463406,246.17883
1447686,154.84877
1336105,122.09059
1012855,508.90344
1180646,463.21915
1062490,191.72308
1098228,1320.687
1101375,885.0803
1400016,578.0397
1439889,44.86789
1408468,95.75103
1044490,85.45492
1290002,607.8116
1190633,741.92816
1040430,976.85095
1049366,117.883255
1224120,132.70737
1293810,212.00064
1197335,795.66534
1323989,504.68628
1129467,691.24023
1229328,69.92826
1164395,64.840126
1217722,114.26934
1171266,152.10245
1024905,99.74427
1343027,141.9213
1141892,56.416065
1302404,77.28622
1170447,604.91296
1140772,389.41492
1103484,221.5188
1387134,28.429522
1117711,26.161276
1472121,30.641796
1289523,408.6509
1091114,488.2059
1043572,545.13086
1103283,119.34787
1265051,124.51791
1168741,100.104294
1052776,110.88829
1206564,161.36629
1302153,357.48712
1083754,51.501076
1097952,44.787388
1251605,45.277573
1333032,491.55936
1086936,262.826
1088412,163.61584
1236400,35.61154
1244516,69.23301
1380381,57.92946
1495062,476.04053
1439647,339.47723
1019214,311.6554
1316160,554.39044
1022008,539.35596
1138248,186.28624
1052922,34.626312
1181474,66.472435
1046475,43.703583
1216688,234.25403
1067565,436.98438
1008328,374.24637
1430287,162.12196
1406716,168.11858
1105380,165.15572
1248694,694.5495
1252163,257.18817
1443474,337.99512
1033716,56.85293
1300295,49.01653
1311882,55.211056
1257968,60.30936
1226362,226.83437
1030655,183.5874
1210527,70.89507
1278927,36.290382
1232239,51.51844
1133067,320.12775
1382522,349.8286
1219136,274.15033
1498130,23.744497
1251629,29.674507
1032092,24.730284
1249865,130.10365
1207630,156.89642
1144733,209.1286
1436768,47.366802
1148964,39.472496
1237346,271.74875
1206015,66.468185
1105113,143.58655
1430481,30.934015
1001589,60.734104
1224132,50.512638
1074380,394.67123
1097109,454.73605
1211246,213.47519
1390579,312.90515
1473058,273.57272
1186964,105.26684
1222837,39.232063
1342393,77.56059
1170472,134.11382
1170791,292.99924
1046653,252.21106
1195179,132.81638
1332509,138.13536
1438300,138.9523
1435748,714.4382
1052668,215.9856
1227060,282.23477
1342252,66.33938
1143109,52.535366
1394807,52.24228
1448374,47.13779
1028680,125.001205
1079691,90.75287
1402079,37.653244
1424446,58.922802
1133297,251.22023
1076214,423.22867
1173823,342.55164
1488584,21.893307
1072892,23.101732
1277491,23.311789
1290868,170.96951
1048888,203.60486
1138141,230.00473
1473125,36.0968
1196726,31.45763
1179278,29.492556
1282305,98.55256
1359903,48.28622
1355143,73.68969
1095889,34.33902
1250665,71.9063
1426610,52.497627
1390104,384.75937
1051519,420.37982
1337584,154.02863
1332667,2725.9597
1075942,1827.5355
1109804,788.99774
1316684,95.196396
