id,num_orders
1028232,221.08856
1127204,232.01215
1212707,169.7961
1082698,81.286095
1400926,56.821762
1284113,370.09552
1197966,383.16086
1132739,505.89532
1057981,217.9804
1095932,228.09851
1454421,371.83932
1149765,246.75493
1166964,387.95944
1010949,188.30713
1409575,144.76965
1181616,128.91402
1456020,292.9132
1264395,218.916
1472931,285.11267
1412015,97.7239
1461229,116.183
1014564,161.12892
1485914,302.6524
1345389,396.15283
1006833,303.2827
1174921,226.4166
1175393,147.61647
1152412,183.23486
1497398,157.67274
1363486,81.96783
1366766,187.18245
1192413,125.62168
1319547,339.57986
1337684,264.08527
1479766,639.4351
1460444,2420.9446
1139730,887.1634
1115056,355.6229
1335827,310.6142
1385333,843.9581
1096323,944.33234
1230693,1880.1438
1027016,418.09668
1181520,306.04144
1306234,766.08716
1271440,1281.3514
1269834,1374.3113
1176823,758.50476
1193098,714.14594
1034878,605.224
1010243,260.04382
1451807,319.9628
1016845,193.1599
1198021,527.202
1413802,667.4247
1231223,572.7829
1274226,1199.0117
1425142,935.49774
1211593,703.0302
1419190,265.34018
1180223,236.1101
1194932,98.023056
1323477,140.92662
1371595,152.53824
1171521,349.74405
1052384,343.14706
1060921,193.05742
1261811,676.8976
1246502,1008.2772
1497466,967.46436
1232717,247.33804
1136112,241.73224
1196334,638.3935
1349533,832.44855
1463406,634.91595
1447686,1331.2458
1336105,665.64075
1012855,759.0707
1180646,1034.7795
1062490,1009.3692
1098228,1623.5024
1101375,907.8676
1400016,555.7093
1439889,190.76102
1408468,223.09645
1044490,210.97324
1290002,992.01697
1190633,1037.1749
1040430,1934.8457
1049366,444.38513
1224120,373.9048
1293810,995.04614
1197335,1502.1654
1323989,1493.8317
1129467,839.2292
1229328,1034.8752
1164395,1023.8033
1217722,463.20502
1171266,734.66516
1024905,591.36554
1343027,577.74426
1141892,351.01028
1302404,852.548
1170447,1206.3339
1140772,1114.656
1103484,1016.7664
1387134,209.51389
1117711,210.21057
1472121,170.81827
1289523,346.16342
1091114,480.59
1043572,507.1682
1103283,424.4949
1265051,316.70578
1168741,246.13739
1052776,932.195
1206564,1310.027
1302153,1218.2245
1083754,518.5276
1097952,651.2989
1251605,459.2531
1333032,975.6346
1086936,846.79724
1088412,726.7094
1236400,235.82385
1244516,874.371
1380381,468.07373
1495062,1103.4448
1439647,1127.7501
1019214,1607.3917
1316160,987.7015
1022008,884.3547
1138248,230.6757
1052922,115.331696
1181474,120.055176
1046475,70.55287
1216688,462.48312
1067565,857.94293
1008328,1002.91736
1430287,315.04068
1406716,375.33618
1105380,614.2547
1248694,1196.2888
1252163,902.85895
1443474,523.88513
1033716,584.4233
1300295,438.23743
1311882,302.22366
1257968,139.64888
1226362,403.41168
1030655,226.76007
1210527,186.96568
1278927,202.89989
1232239,455.7261
1133067,777.50183
1382522,929.12634
1219136,830.55096
1498130,115.71542
1251629,156.24562
1032092,117.18014
1249865,778.15717
1207630,953.44354
1144733,983.9174
1436768,269.73636
1148964,211.35799
1237346,491.10532
1206015,348.63577
1105113,444.23514
1430481,135.92668
1001589,1142.3018
1224132,561.4933
1074380,916.23987
1097109,1097.2708
1211246,834.1878
1390579,484.8751
1473058,343.9875
1186964,111.49367
1222837,132.48866
1342393,150.15222
1170472,271.70612
1170791,545.2328
1046653,644.2622
1195179,225.14491
1332509,216.78235
1438300,271.10886
1435748,858.74146
1052668,577.2263
1227060,365.4581
1342252,281.47006
1143109,261.73953
1394807,163.58215
1448374,99.84239
1028680,221.58768
1079691,130.5521
1402079,199.34952
1424446,428.22266
1133297,415.74625
1076214,551.88367
1173823,373.69678
1488584,131.55067
1072892,131.83488
1277491,130.65952
1290868,327.88818
1048888,536.2711
1138141,527.58405
1473125,135.34853
1196726,149.72261
1179278,105.88403
1282305,116.31382
1359903,205.5449
1355143,253.48764
1095889,165.43947
1250665,499.2034
1426610,211.863
1390104,478.18066
1051519,591.5133
1337584,346.97498
1332667,3809.6357
1075942,2115.1426
1109804,832.63
1316684,311.79526
1248315,415.13312
1113611,319.73782
1110867,1113.2893
1247289,1434.9656
1022953,2765.499
1160081,608.5844
1120430,519.6967
1487280,1444.9835
1020081,2736.2532
1329551,2325.428
1137610,1612.6229
1072530,1747.1725
1115708,1705.0464
1203532,1040.7344
1494216,1013.0642
1116374,1165.9702
1032497,767.5058
1413930,836.4634
1136118,773.7877
1254872,1384.3527
1398257,2087.6038
1364001,2125.5686
1369843,1845.5869
1379360,387.06473
1442044,450.56323
1285290,290.50473
1129707,456.5694
1086750,724.4581
1147262,676.8443
1025605,586.1053
1414158,431.43475
1082079,359.45868
1467510,1459.4386
1374892,2010.6667
1171352,2184.9512
1213246,884.93933
1279131,1101.5228
1256386,1206.5939
1234220,1492.1067
1008206,1353.91
1267686,1363.4525
1470186,475.83856
1233312,1841.1068
1279379,974.43134
1431703,2294.928
1339938,1793.5632
