id,num_orders
1028232,171.63972
1127204,192.09232
1212707,158.21959
1082698,43.340305
1400926,35.185963
1284113,188.4585
1197966,184.38232
1132739,181.2869
1057981,75.135666
1095932,77.7972
1454421,92.37153
1149765,211.30377
1166964,331.43558
1010949,267.48135
1409575,18.142439
1181616,17.901735
1456020,266.98413
1264395,95.5822
1472931,58.51647
1412015,118.57482
1461229,114.71412
1014564,127.77346
1485914,54.492058
1345389,81.229485
1006833,101.95648
1174921,21.253729
1175393,20.279144
1152412,21.043304
1497398,17.792767
1363486,21.996723
1366766,25.801773
1192413,20.737478
1319547,290.96652
1337684,63.44438
1479766,143.83139
1460444,1478.1559
1139730,871.30396
1115056,440.64484
1335827,118.025055
1385333,627.5414
1096323,721.6922
1230693,993.05585
1027016,157.32532
1181520,86.904755
1306234,163.62694
1271440,969.9819
1269834,467.95367
1176823,767.33307
1193098,100.63401
1034878,96.47229
1010243,140.16925
1451807,186.63237
1016845,143.22598
1198021,169.7829
1413802,81.26401
1231223,148.41663
1274226,529.7831
1425142,333.66476
1211593,161.48883
1419190,48.66563
1180223,49.911068
1194932,125.4247
1323477,186.27132
1371595,192.03838
1171521,177.70566
1052384,172.71516
1060921,111.42239
1261811,103.89454
1246502,259.86432
1497466,296.9951
1232717,48.26547
1136112,43.47389
1196334,511.3315
1349533,318.07922
1463406,277.04352
1447686,170.70654
1336105,126.24512
1012855,652.8336
1180646,577.43854
1062490,195.33516
1098228,1464.6345
1101375,704.5703
1400016,553.43933
1439889,43.264442
1408468,108.40146
1044490,93.14255
1290002,718.3629
1190633,756.7324
1040430,1143.6469
1049366,107.41703
1224120,124.59827
1293810,209.99487
1197335,870.2253
1323989,565.47253
1129467,693.66974
1229328,75.883865
1164395,72.12842
1217722,109.26448
1171266,154.26552
1024905,79.51799
1343027,146.91698
1141892,56.279194
1302404,83.834526
1170447,676.91595
1140772,431.01587
1103484,222.04492
1387134,24.811264
1117711,21.033262
1472121,27.155878
1289523,433.84988
1091114,506.5391
1043572,559.32635
1103283,140.55536
1265051,134.58731
1168741,108.81022
1052776,126.65513
1206564,177.25078
1302153,347.68948
1083754,50.04834
1097952,44.35526
1251605,48.484825
1333032,537.51556
1086936,287.1427
1088412,171.4623
1236400,38.601246
1244516,71.50281
1380381,62.494164
1495062,611.6313
1439647,336.99106
1019214,379.43924
1316160,647.5441
1022008,575.27484
1138248,210.70671
1052922,36.53425
1181474,74.46711
1046475,49.161186
1216688,247.6398
1067565,489.0918
1008328,362.12836
1430287,150.4627
1406716,157.68192
1105380,130.05173
1248694,763.74365
1252163,296.3961
1443474,325.04144
1033716,55.100044
1300295,44.50495
1311882,42.69787
1257968,52.503223
1226362,238.71873
1030655,203.82703
1210527,88.59602
1278927,33.343502
1232239,59.23813
1133067,332.37375
1382522,368.01773
1219136,258.68564
1498130,23.88787
1251629,39.719193
1032092,23.938852
1249865,120.965515
1207630,146.39098
1144733,169.77156
1436768,50.88838
1148964,45.168266
1237346,244.12564
1206015,64.68448
1105113,177.28932
1430481,31.134249
1001589,69.53381
1224132,55.415756
1074380,458.1232
1097109,451.48413
1211246,233.26166
1390579,315.2234
1473058,307.83157
1186964,93.04249
1222837,42.556732
1342393,94.12564
1170472,151.2048
1170791,281.32193
1046653,257.997
1195179,115.774315
1332509,125.97589
1438300,127.50122
1435748,758.1515
1052668,230.09885
1227060,290.1661
1342252,66.97839
1143109,50.01153
1394807,50.261658
1448374,56.52744
1028680,123.26891
1079691,89.57435
1402079,36.722336
1424446,73.20445
1133297,270.44574
1076214,430.228
1173823,356.21756
1488584,21.03597
1072892,23.02935
1277491,22.558899
1290868,182.59283
1048888,213.29001
1138141,252.40524
1473125,41.20762
1196726,35.40104
1179278,30.385912
1282305,95.63417
1359903,54.909443
1355143,101.72872
1095889,35.223995
1250665,80.54587
1426610,49.18312
1390104,444.75568
1051519,510.98126
1337584,183.23651
1332667,2694.9504
1075942,1826.1826
1109804,694.28723
1316684,103.42146
1248315,193.2651
1113611,154.07895
1110867,754.378
1247289,963.6407
1022953,1682.5011
1160081,96.00838
1120430,99.30766
1487280,218.86903
1020081,1659.3602
1329551,853.685
1137610,1382.578
1072530,227.98206
1115708,271.01877
1203532,142.50142
1494216,336.99203
1116374,287.7322
1032497,167.8107
1413930,233.49892
1136118,118.626
1254872,233.85269
1398257,1064.9794
1364001,633.8457
1369843,365.93033
1379360,66.715805
1442044,76.13431
1285290,57.728188
1129707,589.8853
1086750,662.8812
1147262,778.56287
1025605,252.26651
1414158,210.70522
1082079,213.6103
1467510,174.25905
1374892,305.52646
1171352,665.38745
1213246,116.24107
1279131,104.9716
1256386,147.29381
1234220,1031.7666
1008206,563.105
1267686,377.38943
1470186,81.30234
1233312,162.03386
1279379,138.19354
1431703,866.5445
1339938,441.76407
1010552,400.75452
1237947,866.99133
1175098,679.3259
1066074,236.57385
1045918,72.63225
1226081,51.536217
1148633,339.64642
1441429,387.1895
1291804,637.8929
1305194,102.01425
1327840,100.13413
1320801,173.35841
1467101,494.16025
1473989,268.75165
1466330,386.6434
1390856,49.277008
1120639,77.8251
1279275,52.886757
1166120,82.18601
1128404,47.047417
1252491,53.024567
1328056,414.74017
1452353,205.06697
1353276,130.19208
1297182,23.378473
1469299,25.122879
1129687,252.75693
1362599,357.58566
1245170,494.2531
1098570,40.10141
1452600,36.83873
1194207,34.001133
1023619,86.10002
1254600,130.61342
1157094,219.9395
1165391,38.929504
1131248,40.606106
1383646,233.7264
1288250,109.57461
1476141,79.87654
1401237,35.0041
1383510,58.74813
1433607,52.840466
1098207,364.42148
1453624,204.5959
1089046,179.51187
1306954,1495.7533
1413179,831.44965
1379869,705.7973
1037218,75.63954
1247919,166.40256
1097438,142.25851
1441938,729.7847
1060769,756.94604
1409283,1137.3195
1397517,130.73573
1220386,97.085365
1297481,217.30138
1309280,1088.9114
1013813,658.9224
1087803,889.2828
1256077,89.25411
1328392,63.942867
1197947,138.90678
1134877,171.3344
1149222,78.70847
1321757,184.78606
1364052,108.02782
1346914,160.59912
1343936,726.2508
1284997,463.60498
1443980,227.06227
1272226,39.850243
1267791,30.085066
1049345,45.937542
1300007,552.3431
1220471,616.62823
1486124,706.3225
1183373,103.51249
1076787,129.70622
1218918,94.66921
1351627,128.69997
1333350,219.72147
1312936,364.25906
1477543,52.76771
1408514,52.193424
1256773,58.987713
1174904,487.08395
1392815,406.71664
1389126,230.25645
1074816,61.41932
1124612,150.11871
1318251,125.941895
1089252,612.9246
1396463,427.58215
1289632,345.41928
1083889,375.2816
1121896,253.12274
1004866,104.86139
1234436,33.123592
1311318,84.33121
1476647,50.396313
1419834,208.7739
1188670,323.79523
